129, 22.707120, 1702546342
132, 24.271472, 1702546342
142, 25.409037, 1702546342
15, 14.683840, 1702546372
21, 16.741686, 1702546372
37, 18.547286, 1702546372
49, 19.461947, 1702546372
112, 19.362221, 1702546372
129, 22.533194, 1702546372
132, 24.271315, 1702546372
142, 25.431316, 1702546372
15, 14.559657, 1702546402
21, 16.604754, 1702546402
37, 18.719403, 1702546402
49, 19.301635, 1702546402
112, 19.195422, 1702546402
129, 22.627768, 1702546402
132, 24.420087, 1702546402
142, 25.441741, 1702546402
15, 14.443100, 1702546432
21, 16.784537, 1702546432
37, 18.901924, 1702546432
49, 19.111389, 1702546432
112, 19.374499, 1702546432
129, 22.421358, 1702546432
132, 24.300513, 1702546432
142, 25.509267, 1702546432
15, 14.597089, 1702546462
21, 16.682737, 1702546462
37, 19.034590, 1702546462
49, 19.308242, 1702546462
112, 19.519373, 1702546462
129, 22.218665, 1702546462
132, 24.397523, 1702546462
142, 25.358185, 1702546462
15, 14.688041, 1702546492
21, 16.451497, 1702546492
37, 19.264793, 1702546492
49, 19.316740, 1702546492
112, 19.627023, 1702546492
129, 22.074873, 1702546492
132, 24.545910, 1702546492
142, 25.185511, 1702546492
15, 14.715370, 1702546522
21, 16.377097, 1702546522
37, 19.443333, 1702546522
49, 19.398928, 1702546522
112, 19.532177, 1702546522
129, 21.902622, 1702546522
132, 24.774710, 1702546522
142, 25.047177, 1702546522
15, 14.648224, 1702546552
21, 16.182688, 1702546552
37, 19.624148, 1702546552
49, 19.543897, 1702546552
112, 19.440894, 1702546552
129, 21.906675, 1702546552
132, 24.641861, 1702546552
142, 24.921259, 1702546552
15, 14.662089, 1702546582
21, 16.257008, 1702546582
37, 19.417080, 1702546582
49, 19.461254, 1702546582
112, 19.257964, 1702546582
129, 22.069942, 1702546582
132, 24.788321, 1702546582
142, 24.951308, 1702546582
15, 14.673491, 1702546612
21, 16.433133, 1702546612
37, 19.515457, 1702546612
49, 19.242914, 1702546612
112, 19.261250, 1702546612
129, 22.307201, 1702546612
132, 24.832709, 1702546612
142, 24.959510, 1702546612
15, 14.843188, 1702546642
21, 16.457295, 1702546642
37, 19.425905, 1702546642
49, 19.414849, 1702546642
112, 19.213921, 1702546642
129, 22.452326, 1702546642
132, 24.953940, 1702546642
142, 25.113607, 1702546642
15, 15.059934, 1702546672
21, 16.343383, 1702546672
37, 19.194515, 1702546672
49, 19.660512, 1702546672
112, 19.201997, 1702546672
129, 22.341667, 1702546672
132, 25.148322, 1702546672
142, 25.148886, 1702546672
15, 14.831475, 1702546702
21, 16.544450, 1702546702
37, 19.079286, 1702546702
49, 19.726168, 1702546702
112, 19.292933, 1702546702
129, 22.290987, 1702546702
132, 25.277298, 1702546702
142, 25.302619, 1702546702
15, 14.699757, 1702546732
21, 16.429105, 1702546732
37, 18.991929, 1702546732
49, 19.681000, 1702546732
112, 19.484215, 1702546732
129, 22.126835, 1702546732
132, 25.220557, 1702546732
142, 25.128889, 1702546732
15, 14.466754, 1702546762
21, 16.568620, 1702546762
37, 18.950613, 1702546762
49, 19.567154, 1702546762
112, 19.302260, 1702546762
129, 22.015840, 1702546762
132, 25.294822, 1702546762
142, 25.142252, 1702546762
15, 14.368820, 1702546792
21, 16.460582, 1702546792
37, 19.077333, 1702546792
49, 19.802570, 1702546792
112, 19.274397, 1702546792
129, 22.027968, 1702546792
132, 25.169187, 1702546792
142, 25.304859, 1702546792
15, 14.574257, 1702546822
21, 16.677627, 1702546822
37, 19.167286, 1702546822
49, 19.758004, 1702546822
112, 19.283549, 1702546822
129, 22.062774, 1702546822
132, 25.381801, 1702546822
142, 25.239121, 1702546822
15, 14.703916, 1702546852
21, 16.675760, 1702546852
37, 19.381176, 1702546852
49, 19.984905, 1702546852
112, 19.479478, 1702546852
129, 21.851807, 1702546852
132, 25.317850, 1702546852
142, 25.232332, 1702546852
15, 14.691329, 1702546882
21, 16.766695, 1702546882
37, 19.492768, 1702546882
49, 19.888144, 1702546882
112, 19.415281, 1702546882
129, 21.616183, 1702546882
132, 25.223485, 1702546882
142, 25.116531, 1702546882
15, 14.910137, 1702546912
21, 16.693094, 1702546912
37, 19.691494, 1702546912
49, 19.982871, 1702546912
112, 19.356376, 1702546912
129, 21.496577, 1702546912
132, 25.082617, 1702546912
142, 24.971885, 1702546912
15, 14.805602, 1702546942
21, 16.485244, 1702546942
37, 19.521519, 1702546942
49, 20.013425, 1702546942
112, 19.224495, 1702546942
129, 21.474075, 1702546942
132, 25.051489, 1702546942
142, 24.830654, 1702546942
15, 14.976951, 1702546972
21, 16.463130, 1702546972
37, 19.462583, 1702546972
49, 19.910031, 1702546972
112, 19.344545, 1702546972
129, 21.555171, 1702546972
132, 25.207785, 1702546972
142, 24.666972, 1702546972
15, 14.971161, 1702547002
21, 16.519750, 1702547002
37, 19.252247, 1702547002
49, 20.081449, 1702547002
112, 19.510469, 1702547002
129, 21.393251, 1702547002
132, 25.204861, 1702547002
142, 24.460850, 1702547002
15, 15.169891, 1702547032
21, 16.320409, 1702547032
37, 19.142032, 1702547032
49, 20.154591, 1702547032
112, 19.330847, 1702547032
129, 21.152824, 1702547032
132, 25.105559, 1702547032
142, 24.538667, 1702547032
15, 15.282530, 1702547062
21, 16.419347, 1702547062
37, 19.199436, 1702547062
49, 20.240857, 1702547062
112, 19.308762, 1702547062
129, 21.182188, 1702547062
132, 25.282269, 1702547062
142, 24.732496, 1702547062
15, 15.303054, 1702547092
21, 16.169932, 1702547092
37, 19.342108, 1702547092
49, 20.399304, 1702547092
112, 19.106796, 1702547092
129, 21.335742, 1702547092
132, 25.388308, 1702547092
142, 24.682617, 1702547092
15, 15.549517, 1702547122
21, 16.328472, 1702547122
37, 19.347685, 1702547122
49, 20.444304, 1702547122
112, 18.899847, 1702547122
129, 21.469415, 1702547122
132, 25.608723, 1702547122
142, 24.847095, 1702547122
15, 15.785868, 1702547152
21, 16.565080, 1702547152
37, 19.451009, 1702547152
49, 20.375762, 1702547152
112, 19.079037, 1702547152
129, 21.612318, 1702547152
132, 25.764103, 1702547152
142, 24.994941, 1702547152
15, 15.629309, 1702547182
21, 16.338544, 1702547182
37, 19.647863, 1702547182
49, 20.258752, 1702547182
112, 19.292314, 1702547182
129, 21.485351, 1702547182
132, 25.947334, 1702547182
142, 25.160835, 1702547182
15, 15.675888, 1702547212
21, 16.406547, 1702547212
37, 19.799041, 1702547212
49, 20.112428, 1702547212
112, 19.344693, 1702547212
129, 21.283705, 1702547212
132, 25.798291, 1702547212
142, 25.245185, 1702547212
15, 15.735448, 1702547242
21, 16.268295, 1702547242
37, 19.898665, 1702547242
49, 20.050631, 1702547242
112, 19.286427, 1702547242
129, 21.355696, 1702547242
132, 25.843615, 1702547242
142, 25.169170, 1702547242
15, 15.957650, 1702547272
21, 16.214491, 1702547272
37, 19.764294, 1702547272
49, 19.814629, 1702547272
112, 19.043986, 1702547272
129, 21.485683, 1702547272
132, 25.625876, 1702547272
142, 25.255880, 1702547272
15, 16.156605, 1702547302
21, 16.030052, 1702547302
37, 19.751661, 1702547302
49, 19.717310, 1702547302
112, 19.149584, 1702547302
129, 21.314645, 1702547302
132, 25.696866, 1702547302
142, 25.321436, 1702547302
15, 16.005883, 1702547332
21, 15.898777, 1702547332
37, 19.721941, 1702547332
49, 19.643683, 1702547332
112, 18.953340, 1702547332
129, 21.398928, 1702547332
132, 25.531522, 1702547332
142, 25.339642, 1702547332
15, 16.181357, 1702547362
21, 15.836911, 1702547362
37, 19.722469, 1702547362
49, 19.890230, 1702547362
112, 19.111021, 1702547362
129, 21.406352, 1702547362
132, 25.610221, 1702547362
142, 25.505862, 1702547362
15, 16.179700, 1702547392
21, 15.674815, 1702547392
37, 19.510795, 1702547392
49, 20.041205, 1702547392
112, 19.082931, 1702547392
129, 21.369898, 1702547392
132, 25.396017, 1702547392
142, 25.586155, 1702547392
15, 16.138466, 1702547422
21, 15.853392, 1702547422
37, 19.485213, 1702547422
49, 20.038972, 1702547422
112, 19.308869, 1702547422
129, 21.153207, 1702547422
132, 25.277965, 1702547422
142, 25.611800, 1702547422
15, 16.232616, 1702547452
21, 15.745201, 1702547452
37, 19.610305, 1702547452
49, 19.873561, 1702547452
112, 19.093452, 1702547452
129, 21.219787, 1702547452
132, 25.340063, 1702547452
142, 25.782783, 1702547452
15, 16.325403, 1702547482
21, 15.989848, 1702547482
37, 19.371956, 1702547482
49, 19.659404, 1702547482
112, 18.998479, 1702547482
129, 21.329674, 1702547482
132, 25.125745, 1702547482
142, 25.892370, 1702547482
15, 16.211564, 1702547512
21, 16.089966, 1702547512
37, 19.490703, 1702547512
49, 19.550333, 1702547512
112, 19.147627, 1702547512
129, 21.304056, 1702547512
132, 24.978305, 1702547512
142, 25.693994, 1702547512
15, 16.211187, 1702547542
21, 15.888532, 1702547542
37, 19.393333, 1702547542
49, 19.733005, 1702547542
112, 19.256675, 1702547542
129, 21.390564, 1702547542
132, 25.126367, 1702547542
142, 25.917132, 1702547542
15, 16.256349, 1702547572
21, 15.680939, 1702547572
37, 19.618532, 1702547572
49, 19.899579, 1702547572
112, 19.362798, 1702547572
129, 21.420310, 1702547572
132, 25.028530, 1702547572
142, 26.116132, 1702547572
15, 16.162846, 1702547602
21, 15.746892, 1702547602
37, 19.741134, 1702547602
49, 19.898324, 1702547602
112, 19.592416, 1702547602
129, 21.262806, 1702547602
132, 25.170857, 1702547602
142, 26.220802, 1702547602
15, 16.199251, 1702547632
21, 15.658376, 1702547632
37, 19.869326, 1702547632
49, 19.961564, 1702547632
112, 19.831679, 1702547632
129, 21.447350, 1702547632
132, 25.102992, 1702547632
142, 26.065526, 1702547632
15, 16.058131, 1702547662
21, 15.471312, 1702547662
37, 19.628133, 1702547662
49, 19.779475, 1702547662
112, 19.800092, 1702547662
129, 21.619896, 1702547662
132, 25.081520, 1702547662
142, 25.820441, 1702547662
15, 16.102781, 1702547692
21, 15.480638, 1702547692
37, 19.618754, 1702547692
49, 19.991553, 1702547692
112, 19.729178, 1702547692
129, 21.633460, 1702547692
132, 24.840876, 1702547692
142, 25.649311, 1702547692
15, 16.010355, 1702547722
21, 15.252198, 1702547722
37, 19.464968, 1702547722
49, 20.170445, 1702547722
112, 19.567492, 1702547722
129, 21.418407, 1702547722
132, 24.810780, 1702547722
142, 25.589944, 1702547722
15, 15.861874, 1702547752
21, 15.280398, 1702547752
37, 19.553047, 1702547752
49, 20.341165, 1702547752
112, 19.323930, 1702547752
129, 21.237101, 1702547752
132, 24.622915, 1702547752
142, 25.609737, 1702547752
15, 16.044550, 1702547782
21, 15.498931, 1702547782
37, 19.768429, 1702547782
49, 20.277931, 1702547782
112, 19.276241, 1702547782
129, 21.386046, 1702547782
132, 24.576562, 1702547782
142, 25.547067, 1702547782
15, 16.235078, 1702547812
21, 15.633486, 1702547812
37, 19.759082, 1702547812
49, 20.516673, 1702547812
112, 19.264002, 1702547812
129, 21.258360, 1702547812
132, 24.441224, 1702547812
142, 25.724166, 1702547812
15, 16.427369, 1702547842
21, 15.670880, 1702547842
37, 19.840020, 1702547842
49, 20.479288, 1702547842
112, 19.108298, 1702547842
129, 21.310960, 1702547842
132, 24.642069, 1702547842
142, 25.924631, 1702547842
15, 16.657586, 1702547872
21, 15.669138, 1702547872
37, 19.924005, 1702547872
49, 20.591580, 1702547872
112, 19.306990, 1702547872
129, 21.284642, 1702547872
132, 24.579444, 1702547872
142, 25.684345, 1702547872
15, 16.466497, 1702547902
21, 15.888343, 1702547902
37, 20.148235, 1702547902
49, 20.556118, 1702547902
112, 19.497875, 1702547902
129, 21.392086, 1702547902
132, 24.654791, 1702547902
142, 25.463963, 1702547902
15, 16.427238, 1702547932
21, 15.923085, 1702547932
37, 19.993841, 1702547932
49, 20.779665, 1702547932
112, 19.715522, 1702547932
129, 21.509283, 1702547932
132, 24.590315, 1702547932
142, 25.269964, 1702547932
15, 16.458562, 1702547962
21, 15.804899, 1702547962
37, 19.992447, 1702547962
49, 20.617903, 1702547962
112, 19.643933, 1702547962
129, 21.570551, 1702547962
132, 24.416647, 1702547962
142, 25.185015, 1702547962
15, 16.342893, 1702547992
21, 15.557558, 1702547992
37, 19.910024, 1702547992
49, 20.853633, 1702547992
112, 19.839948, 1702547992
129, 21.766863, 1702547992
132, 24.639827, 1702547992
142, 25.072906, 1702547992
15, 16.577863, 1702548022
21, 15.570350, 1702548022
37, 19.920923, 1702548022
49, 20.934014, 1702548022
112, 19.724183, 1702548022
129, 21.672252, 1702548022
132, 24.664164, 1702548022
142, 24.954034, 1702548022
15, 16.612870, 1702548052
21, 15.544966, 1702548052
37, 20.062352, 1702548052
49, 20.723377, 1702548052
112, 19.960797, 1702548052
129, 21.464216, 1702548052
132, 24.619144, 1702548052
142, 24.719995, 1702548052
15, 16.861476, 1702548082
21, 15.311069, 1702548082
37, 20.019946, 1702548082
49, 20.646319, 1702548082
112, 20.127302, 1702548082
129, 21.351913, 1702548082
132, 24.394661, 1702548082
142, 24.486051, 1702548082
15, 16.839408, 1702548112
21, 15.134624, 1702548112
37, 19.866383, 1702548112
49, 20.866812, 1702548112
112, 20.264345, 1702548112
129, 21.571241, 1702548112
132, 24.507499, 1702548112
142, 24.483476, 1702548112
15, 17.059617, 1702548142
21, 14.902218, 1702548142
37, 20.085588, 1702548142
49, 20.838524, 1702548142
112, 20.445861, 1702548142
129, 21.739066, 1702548142
132, 24.481400, 1702548142
142, 24.485851, 1702548142
15, 17.123428, 1702548172
21, 14.894593, 1702548172
37, 19.892820, 1702548172
49, 20.935084, 1702548172
112, 20.375437, 1702548172
129, 21.870804, 1702548172
132, 24.301330, 1702548172
142, 24.359854, 1702548172
15, 16.983383, 1702548202
21, 14.903985, 1702548202
37, 19.834200, 1702548202
49, 20.692300, 1702548202
112, 20.148230, 1702548202
129, 21.846573, 1702548202
132, 24.277729, 1702548202
142, 24.447522, 1702548202
15, 16.822087, 1702548232
21, 14.843348, 1702548232
37, 19.745972, 1702548232
49, 20.732930, 1702548232
112, 20.172461, 1702548232
129, 21.952160, 1702548232
132, 24.406910, 1702548232
142, 24.639112, 1702548232
15, 16.595311, 1702548262
21, 14.881616, 1702548262
37, 19.702212, 1702548262
49, 20.964125, 1702548262
112, 20.273525, 1702548262
129, 21.712444, 1702548262
132, 24.617254, 1702548262
142, 24.699053, 1702548262
15, 16.729977, 1702548292
21, 14.658632, 1702548292
37, 19.907901, 1702548292
49, 20.903827, 1702548292
112, 20.160195, 1702548292
129, 21.467497, 1702548292
132, 24.725798, 1702548292
142, 24.677761, 1702548292
15, 16.951445, 1702548322
21, 14.426684, 1702548322
37, 19.930385, 1702548322
49, 20.770716, 1702548322
112, 20.169430, 1702548322
129, 21.405883, 1702548322
132, 24.574121, 1702548322
142, 24.594892, 1702548322
15, 16.943035, 1702548352
21, 14.673511, 1702548352
37, 20.034403, 1702548352
49, 20.528478, 1702548352
112, 19.976978, 1702548352
129, 21.456334, 1702548352
132, 24.744445, 1702548352
142, 24.530563, 1702548352
15, 16.716907, 1702548382
21, 14.544707, 1702548382
37, 20.022157, 1702548382
49, 20.674790, 1702548382
112, 20.218509, 1702548382
129, 21.438618, 1702548382
132, 24.554507, 1702548382
142, 24.325744, 1702548382
15, 16.902551, 1702548412
21, 14.342333, 1702548412
37, 20.208498, 1702548412
49, 20.474117, 1702548412
112, 20.163476, 1702548412
129, 21.577701, 1702548412
132, 24.771324, 1702548412
142, 24.287185, 1702548412
15, 16.840226, 1702548442
21, 14.171858, 1702548442
37, 20.310299, 1702548442
49, 20.316842, 1702548442
112, 20.174407, 1702548442
129, 21.782778, 1702548442
132, 24.747459, 1702548442
142, 24.131327, 1702548442
15, 16.604933, 1702548472
21, 14.081890, 1702548472
37, 20.426636, 1702548472
49, 20.210988, 1702548472
112, 20.121091, 1702548472
129, 21.875141, 1702548472
132, 24.546992, 1702548472
142, 23.901431, 1702548472
15, 16.584989, 1702548502
21, 13.931190, 1702548502
37, 20.260574, 1702548502
49, 20.342491, 1702548502
112, 20.155128, 1702548502
129, 22.106675, 1702548502
132, 24.670255, 1702548502
142, 23.768202, 1702548502
15, 16.701159, 1702548532
21, 13.865810, 1702548532
37, 20.112358, 1702548532
49, 20.441281, 1702548532
112, 20.238810, 1702548532
129, 22.234761, 1702548532
132, 24.784515, 1702548532
142, 23.992126, 1702548532
15, 16.480624, 1702548562
21, 13.836433, 1702548562
37, 20.285686, 1702548562
49, 20.628896, 1702548562
112, 20.016338, 1702548562
129, 22.000057, 1702548562
132, 25.000480, 1702548562
142, 23.901173, 1702548562
15, 16.698143, 1702548592
21, 13.672799, 1702548592
37, 20.221685, 1702548592
49, 20.764708, 1702548592
112, 19.968121, 1702548592
129, 21.981702, 1702548592
132, 24.779718, 1702548592
142, 24.036130, 1702548592
15, 16.867434, 1702548622
21, 13.499109, 1702548622
37, 20.237277, 1702548622
49, 20.817602, 1702548622
112, 19.753453, 1702548622
129, 21.870529, 1702548622
132, 24.594047, 1702548622
142, 24.153213, 1702548622
15, 16.712510, 1702548652
21, 13.362048, 1702548652
37, 20.024027, 1702548652
49, 20.733800, 1702548652
112, 19.676366, 1702548652
129, 22.095568, 1702548652
132, 24.562773, 1702548652
142, 24.065336, 1702548652
15, 16.574283, 1702548682
21, 13.492315, 1702548682
37, 19.888306, 1702548682
49, 20.915133, 1702548682
112, 19.757015, 1702548682
129, 21.852995, 1702548682
132, 24.545438, 1702548682
142, 23.865219, 1702548682
15, 16.715566, 1702548712
21, 13.271764, 1702548712
37, 19.911963, 1702548712
49, 21.030923, 1702548712
112, 19.909694, 17025487
